Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
291	2019 FEB 19 08:38:15	2019 FEB 19 09:07:46	2019 FEB 19 09:37:16	3541.3	129.3	-165.2	-65.1	-72.7	6.1	72.6	174.4	0.4	1	-	-	-		
291	2019 FEB 19 09:37:16	2019 FEB 19 10:06:43	2019 FEB 19 10:36:10	3533.3	-65.1	-0.1	100.5	72.6	-4.7	-72.6	5.4	12.3	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
292	2019 FEB 19 10:36:10	2019 FEB 19 11:05:40	2019 FEB 19 11:35:10	3540.7	100.5	165.9	-93.9	-72.6	6.2	72.6	174.7	0.4	1	-	-	-		
292	2019 FEB 19 11:35:10	2019 FEB 19 12:04:38	2019 FEB 19 12:34:05	3534.7	-93.9	-29.1	71.7	72.6	-4.7	-72.6	5.2	12.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
293	2019 FEB 19 12:34:05	2019 FEB 19 13:03:35	2019 FEB 19 13:33:04	3538.7	71.7	136.9	-122.6	-72.6	6.2	72.6	175.0	0.3	4	-	-	-		
293	2019 FEB 19 13:33:04	2019 FEB 19 14:02:31	2019 FEB 19 14:31:59	3534.7	-122.6	-58.0	43.0	72.6	-4.8	-72.6	4.9	12.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
294	2019 FEB 19 14:31:59	2019 FEB 19 15:01:27	2019 FEB 19 15:30:56	3537.1	43.0	108.0	-151.3	-72.6	6.3	72.6	175.2	0.3	3	-	-	-		
294	2019 FEB 19 15:30:56	2019 FEB 19 16:00:22	2019 FEB 19 16:29:49	3532.9	-151.3	-86.9	14.3	72.6	-4.9	-72.6	4.6	12.3	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
295	2019 FEB 19 16:29:49	2019 FEB 19 16:59:17	2019 FEB 19 17:28:45	3536.7	14.3	79.0	179.9	-72.6	6.4	72.6	175.5	0.3	1	-	-	-		
295	2019 FEB 19 17:28:45	2019 FEB 19 17:58:11	2019 FEB 19 18:27:37	3531.9	179.9	-115.9	-14.5	72.6	-4.9	-72.6	4.4	12.3	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
296	2019 FEB 19 18:27:37	2019 FEB 19 18:57:06	2019 FEB 19 19:26:35	3537.7	-14.5	50.1	151.1	-72.6	6.4	72.6	175.7	0.3	4	-	-	-		
296	2019 FEB 19 19:26:35	2019 FEB 19 19:56:02	2019 FEB 19 20:25:29	3533.8	151.1	-144.8	-43.3	72.6	-5.0	-72.5	4.1	12.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
297	2019 FEB 19 20:25:29	2019 FEB 19 20:54:58	2019 FEB 19 21:24:28	3539.1	-43.3	21.2	122.3	-72.5	6.4	72.5	176.0	0.3	1	-	-	-		
297	2019 FEB 19 21:24:28	2019 FEB 19 21:53:55	2019 FEB 19 22:23:23	3534.8	122.3	-173.7	-72.1	72.5	-5.0	-72.5	3.8	12.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
298	2019 FEB 19 22:23:23	2019 FEB 19 22:52:53	2019 FEB 19 23:22:23	3539.9	-72.1	-7.8	93.5	-72.5	6.5	72.5	176.3	0.2	1	-	-	-		
298	2019 FEB 19 23:22:23	2019 FEB 19 23:51:50	2019 FEB 20 00:21:16	3533.9	93.5	157.3	-100.9	72.5	-5.1	-72.5	3.5	12.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
299	2019 FEB 20 00:21:16	2019 FEB 20 00:50:47	2019 FEB 20 01:20:17	3540.5	-100.9	-36.8	64.7	-72.5	6.5	72.5	176.6	0.2	4	-	-	-		
299	2019 FEB 20 01:20:17	2019 FEB 20 01:49:43	2019 FEB 20 02:19:09	3532.1	64.7	128.3	-129.6	72.5	-5.1	-72.5	3.3	12.2	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
300	2019 FEB 20 02:19:09	2019 FEB 20 02:48:39	2019 FEB 20 03:18:09	3540.1	-129.6	-65.7	36.0	-72.5	6.6	72.5	176.8	0.2	4	-	-	-		
300	2019 FEB 20 03:18:09	2019 FEB 20 03:47:34	2019 FEB 20 04:17:00	3530.8	36.0	99.4	-158.3	72.5	-5.2	-72.5	3.0	12.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
301	2019 FEB 20 04:17:00	2019 FEB 20 04:46:29	2019 FEB 20 05:15:59	3538.7	-158.3	-94.6	7.3	-72.5	6.7	72.5	177.1	0.2	1	-	-	-		
301	2019 FEB 20 05:15:59	2019 FEB 20 05:45:24	2019 FEB 20 06:14:49	3530.1	7.3	70.5	172.9	72.5	-5.3	-72.5	2.8	12.2	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
302	2019 FEB 20 06:14:49	2019 FEB 20 06:44:18	2019 FEB 20 07:13:48	3539.2	172.9	-123.5	-21.5	-72.5	6.7	72.5	177.3	0.2	4	-	-	-		
302	2019 FEB 20 07:13:48	2019 FEB 20 07:43:13	2019 FEB 20 08:12:39	3530.8	-21.5	41.6	144.1	72.5	-5.3	-72.4	2.5	12.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
303	2019 FEB 20 08:12:39	2019 FEB 20 08:42:09	2019 FEB 20 09:11:40	3541.2	144.1	-152.5	-50.3	-72.4	6.8	72.4	177.6	0.2	1	-	-	-		
303	2019 FEB 20 09:11:40	2019 FEB 20 09:41:06	2019 FEB 20 10:10:32	3532.5	-50.3	12.6	115.3	72.4	-5.4	-72.4	2.3	12.1	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
304	2019 FEB 20 10:10:32	2019 FEB 20 10:40:03	2019 FEB 20 11:09:34	3541.3	115.3	178.6	-79.1	-72.4	6.9	72.4	177.8	0.1	4	-	-	-		
304	2019 FEB 20 11:09:34	2019 FEB 20 11:39:01	2019 FEB 20 12:08:28	3534.1	-79.1	-16.4	86.5	72.4	-5.4	-72.3	2.0	12.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
305	2019 FEB 20 12:08:28	2019 FEB 20 12:37:58	2019 FEB 20 13:07:28	3539.8	86.5	149.6	-107.9	-72.3	6.9	72.3	178.1	0.1	4	-	-	-		
305	2019 FEB 20 13:07:28	2019 FEB 20 13:36:55	2019 FEB 20 14:06:22	3534.8	-107.9	-45.3	57.7	72.3	-5.5	-72.4	1.7	12.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
306	2019 FEB 20 14:06:22	2019 FEB 20 14:35:51	2019 FEB 20 15:05:20	3537.8	57.7	120.7	-136.6	-72.4	7.0	72.4	178.3	0.1	1	-	-	-		
306	2019 FEB 20 15:05:20	2019 FEB 20 15:34:47	2019 FEB 20 16:04:14	3533.6	-136.6	-74.3	29.0	72.4	-5.6	-72.4	1.5	12.1	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
307	2019 FEB 20 16:04:14	2019 FEB 20 16:33:42	2019 FEB 20 17:03:11	3536.8	29.0	91.7	-165.3	-72.4	7.0	72.4	178.5	0.1	1	-	-	-		
307	2019 FEB 20 17:03:11	2019 FEB 20 17:32:36	2019 FEB 20 18:02:02	3531.5	-165.3	-103.2	0.3	72.4	-5.6	-72.4	1.3	12.1	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
308	2019 FEB 20 18:02:02	2019 FEB 20 18:31:31	2019 FEB 20 19:01:00	3537.5	0.3	62.8	165.9	-72.4	7.1	72.4	178.7	0.1	4	-	-	-		
308	2019 FEB 20 19:01:00	2019 FEB 20 19:30:26	2019 FEB 20 19:59:52	3532.2	165.9	-132.1	-28.5	72.4	-5.6	-72.3	1.1	12.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
309	2019 FEB 20 19:59:52	2019 FEB 20 20:29:21	2019 FEB 20 20:58:51	3539.3	-28.5	33.9	137.0	-72.3	7.2	72.3	178.9	0.1	1	-	-	-		
309	2019 FEB 20 20:58:51	2019 FEB 20 21:28:18	2019 FEB 20 21:57:45	3534.0	137.0	-161.0	-57.4	72.3	-5.7	-72.2	0.9	12.0	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
310	2019 FEB 20 21:57:45	2019 FEB 20 22:27:15	2019 FEB 20 22:56:45	3540.3	-57.4	4.9	108.2	-72.2	7.2	72.2	179.1	0.0	17	-	-	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
310	2019 FEB 20 22:56:45	2019 FEB 20 23:26:12	2019 FEB 20 23:55:39	3533.9	108.2	170.0	-86.1	72.2	-5.8	-72.2	0.7	12.0	17	-		COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
311	2019 FEB 20 23:55:39	2019 FEB 21 00:25:10	2019 FEB 21 00:54:40	3541.0	-86.1	-24.0	79.4	-72.2	7.2	72.2	179.2	0.0	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
311	2019 FEB 21 00:54:40	2019 FEB 21 01:24:06	2019 FEB 21 01:53:33	3532.3	79.4	141.0	-114.9	72.2	-5.8	-72.2	0.7	12.0	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
312	2019 FEB 21 01:53:33	2019 FEB 21 02:23:03	2019 FEB 21 02:52:33	3540.9	-114.9	-53.0	50.7	-72.2	7.3	72.2	179.1	0.0	1	-	-	-		
312	2019 FEB 21 02:52:33	2019 FEB 21 03:21:59	2019 FEB 21 03:51:24	3530.6	50.7	112.1	-143.6	72.2	-5.9	-72.2	0.8	12.0	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
313	2019 FEB 21 03:51:24	2019 FEB 21 04:20:54	2019 FEB 21 04:50:24	3540.0	-143.6	-81.9	22.0	-72.2	7.4	72.2	179.0	24.0	1	-	-	-		
313	2019 FEB 21 04:50:24	2019 FEB 21 05:19:49	2019 FEB 21 05:49:14	3529.6	22.0	83.2	-172.3	72.2	-5.9	-72.2	0.9	12.0	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
314	2019 FEB 21 05:49:14	2019 FEB 21 06:18:43	2019 FEB 21 06:48:13	3539.2	-172.3	-110.9	-6.8	-72.2	7.4	72.2	178.9	24.0	4	-	-	-		
314	2019 FEB 21 06:48:13	2019 FEB 21 07:17:38	2019 FEB 21 07:47:03	3529.9	-6.8	54.3	158.9	72.2	-6.0	-72.2	1.1	11.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
315	2019 FEB 21 07:47:03	2019 FEB 21 08:16:33	2019 FEB 21 08:46:04	3541.0	158.9	-139.8	-35.6	-72.2	7.5	72.1	178.7	24.0	1	-	-	-		
315	2019 FEB 21 08:46:04	2019 FEB 21 09:15:29	2019 FEB 21 09:44:55	3531.2	-35.6	25.3	130.0	72.1	-6.1	-72.1	1.3	11.9	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
316	2019 FEB 21 09:44:55	2019 FEB 21 10:14:26	2019 FEB 21 10:43:57	3542.3	130.0	-168.7	-64.4	-72.1	7.6	72.1	178.5	23.9	4	-	-	-		
316	2019 FEB 21 10:43:57	2019 FEB 21 11:13:24	2019 FEB 21 11:42:50	3532.9	-64.4	-3.6	101.2	72.1	-6.1	-72.1	1.5	11.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
317	2019 FEB 21 11:42:50	2019 FEB 21 12:12:21	2019 FEB 21 12:41:52	3541.4	101.2	162.3	-93.2	-72.1	7.6	72.1	178.3	23.9	3	-	-	-		
317	2019 FEB 21 12:41:52	2019 FEB 21 13:11:19	2019 FEB 21 13:40:46	3534.1	-93.2	-32.6	72.4	72.1	-6.2	-72.0	1.8	11.9	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
318	2019 FEB 21 13:40:46	2019 FEB 21 14:10:15	2019 FEB 21 14:39:45	3539.4	72.4	133.4	-121.9	-72.0	7.7	72.1	178.0	23.9	4	-	-	-		
318	2019 FEB 21 14:39:45	2019 FEB 21 15:09:12	2019 FEB 21 15:38:39	3533.8	-121.9	-61.6	43.7	72.1	-6.3	-72.1	2.0	11.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
319	2019 FEB 21 15:38:39	2019 FEB 21 16:08:08	2019 FEB 21 16:37:37	3537.8	43.7	104.4	-150.7	-72.1	7.7	72.1	177.8	23.9	1	-	-	-		
319	2019 FEB 21 16:37:37	2019 FEB 21 17:07:03	2019 FEB 21 17:36:29	3531.9	-150.7	-90.5	15.0	72.1	-6.3	-72.1	2.3	11.8	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
320	2019 FEB 21 17:36:29	2019 FEB 21 18:05:57	2019 FEB 21 18:35:26	3537.7	15.0	75.5	-179.4	-72.1	7.8	72.1	177.5	23.9	4	-	-	-		
320	2019 FEB 21 18:35:26	2019 FEB 21 19:04:52	2019 FEB 21 19:34:18	3531.3	-179.4	-119.4	-13.8	72.1	-6.4	-72.0	2.5	11.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
321	2019 FEB 21 19:34:18	2019 FEB 21 20:03:47	2019 FEB 21 20:33:16	3538.9	-13.8	46.6	151.8	-72.0	7.9	72.0	177.3	23.9	1	-	-	-		
321	2019 FEB 21 20:33:16	2019 FEB 21 21:02:43	2019 FEB 21 21:32:10	3533.5	151.8	-148.3	-42.6	72.0	-6.4	-72.0	2.8	11.8	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
322	2019 FEB 21 21:32:10	2019 FEB 21 22:01:40	2019 FEB 21 22:31:10	3540.1	-42.6	17.6	123.0	-72.0	7.9	71.9	177.0	23.8	1	-	-	-		
322	2019 FEB 21 22:31:10	2019 FEB 21 23:00:37	2019 FEB 21 23:30:04	3534.1	123.0	-177.3	-71.4	71.9	-6.5	-71.9	3.0	11.8	1	-		COP row -1: UVIS off		
323	2019 FEB 21 23:30:04	2019 FEB 21 23:59:34	2019 FEB 22 00:29:05	3540.9	-71.4	-11.3	94.2	-71.9	8.0	71.9	176.8	23.8	17	-	-	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
323	2019 FEB 22 00:29:05	2019 FEB 22 00:58:31	2019 FEB 22 01:27:58	3533.0	94.2	153.7	-100.2	71.9	-6.6	-71.9	3.3	11.8	17	-		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
324	2019 FEB 22 01:27:58	2019 FEB 22 01:57:28	2019 FEB 22 02:26:59	3541.3	-100.2	-40.3	65.4	-71.9	8.0	71.9	176.5	23.8	4	-	-	-		
324	2019 FEB 22 02:26:59	2019 FEB 22 02:56:25	2019 FEB 22 03:25:50	3531.0	65.4	124.8	-128.9	71.9	-6.6	-71.9	3.6	11.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
325	2019 FEB 22 03:25:50	2019 FEB 22 03:55:21	2019 FEB 22 04:24:51	3540.8	-128.9	-69.2	36.7	-71.9	8.1	71.9	176.2	23.8	1	-	-	-		
325	2019 FEB 22 04:24:51	2019 FEB 22 04:54:16	2019 FEB 22 05:23:41	3529.8	36.7	95.8	-157.6	71.9	-6.7	-71.9	3.9	11.7	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
326	2019 FEB 22 05:23:41	2019 FEB 22 05:53:10	2019 FEB 22 06:22:40	3539.4	-157.6	-98.2	8.0	-71.9	8.2	71.9	176.0	23.8	4	-	-	-		
326	2019 FEB 22 06:22:40	2019 FEB 22 06:52:05	2019 FEB 22 07:21:29	3529.4	8.0	66.9	173.6	71.9	-6.7	-71.9	4.1	11.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
327	2019 FEB 22 07:21:29	2019 FEB 22 07:51:00	2019 FEB 22 08:20:30	3540.4	173.6	-127.1	-20.8	-71.9	8.2	71.9	175.7	23.7	1	-	-	-		
327	2019 FEB 22 08:20:30	2019 FEB 22 08:49:55	2019 FEB 22 09:19:20	3530.2	-20.8	38.0	144.8	71.9	-6.8	-71.8	4.4	11.7	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
328	2019 FEB 22 09:19:20	2019 FEB 22 09:48:51	2019 FEB 22 10:18:22	3542.3	144.8	-156.0	-49.7	-71.8	8.3	71.8	175.5	23.7	1	-	-	-		
328	2019 FEB 22 10:18:22	2019 FEB 22 10:47:48	2019 FEB 22 11:17:14	3531.9	-49.7	9.1	116.0	71.8	-6.9	-71.8	4.6	11.7	1	-		COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
329	2019 FEB 22 11:17:14	2019 FEB 22 11:46:45	2019 FEB 22 12:16:16	3542.1	116.0	175.0	-78.5	-71.8	8.4	71.7	175.2	23.7	17	-	-	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
329	2019 FEB 22 12:16:16	2019 FEB 22 12:45:43	2019 FEB 22 13:15:10	3533.3	-78.5	-19.9	87.2	71.7	-6.9	-71.7	4.9	11.7	17	-		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
330	2019 FEB 22 13:15:10	2019 FEB 22 13:44:40	2019 FEB 22 14:14:10	3540.4	87.2	146.1	-107.2	-71.7	8.4	71.7	174.9	23.7	3	-	-	-		
330	2019 FEB 22 14:14:10	2019 FEB 22 14:43:37	2019 FEB 22 15:13:04	3533.7	-107.2	-48.9	58.4	71.7	-7.0	-71.7	5.2	11.7	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
331	2019 FEB 22 15:13:04	2019 FEB 22 15:42:33	2019 FEB 22 16:12:02	3538.5	58.4	117.1	-135.9	-71.7	8.5	71.7	174.6	23.7	1	-	-	-		
331	2019 FEB 22 16:12:02	2019 FEB 22 16:41:29	2019 FEB 22 17:10:55	3532.3	-135.9	-77.8	29.7	71.7	-7.1	-71.8	5.5	11.6	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
332	2019 FEB 22 17:10:55	2019 FEB 22 17:40:23	2019 FEB 22 18:09:52	3537.6	29.7	88.2	-164.7	-71.8	8.5	71.8	174.4	23.7	4	-	-	-		
332	2019 FEB 22 18:09:52	2019 FEB 22 18:39:18	2019 FEB 22 19:08:43	3530.6	-164.7	-106.7	1.0	71.8	-7.1	-71.7	5.7	11.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
333	2019 FEB 22 19:08:43	2019 FEB 22 19:38:12	2019 FEB 22 20:07:42	3538.6	1.0	59.3	166.6	-71.7	8.6	71.7	174.1	23.6	1	-	-	-		
333	2019 FEB 22 20:07:42	2019 FEB 22 20:37:08	2019 FEB 22 21:06:34	3532.0	166.6	-135.6	-27.9	71.7	-7.1	-71.7	6.0	11.6	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
334	2019 FEB 22 21:06:34	2019 FEB 22 21:36:04	2019 FEB 22 22:05:34	3540.3	-27.9	30.4	137.7	-71.7	8.7	71.6	173.9	23.6	4	-	-	-		
334	2019 FEB 22 22:05:34	2019 FEB 22 22:35:01	2019 FEB 22 23:04:27	3533.4	137.7	-164.6	-56.7	71.6	-7.2	-71.6	6.2	11.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
335	2019 FEB 22 23:04:27	2019 FEB 22 23:33:58	2019 FEB 23 00:03:28	3541.2	-56.7	1.4	108.9	-71.6	8.7	71.6	173.6	23.6	4	-	-	-		
335	2019 FEB 23 00:03:28	2019 FEB 23 00:32:55	2019 FEB 23 01:02:21	3533.0	108.9	166.5	-85.5	71.6	-7.3	-71.6	6.5	11.6	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
336	2019 FEB 23 01:02:21	2019 FEB 23 01:31:52	2019 FEB 23 02:01:23	3541.8	-85.5	-27.6	80.1	-71.6	8.8	71.6	173.3	23.6	1	-	-	-		
336	2019 FEB 23 02:01:23	2019 FEB 23 02:30:49	2019 FEB 23 03:00:15	3531.3	80.1	137.5	-114.2	71.6	-7.4	-71.6	6.8	11.6	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
337	2019 FEB 23 03:00:15	2019 FEB 23 03:29:45	2019 FEB 23 03:59:16	3541.6	-114.2	-56.5	51.4	-71.6	8.9	71.6	173.0	23.6	1	-	-	-		
337	2019 FEB 23 03:59:16	2019 FEB 23 04:28:41	2019 FEB 23 04:58:06	3529.7	51.4	108.6	-142.9	71.6	-7.4	-71.6	7.1	11.5	1	-		COP row -1: UVIS off		
338	2019 FEB 23 04:58:06	2019 FEB 23 05:27:36	2019 FEB 23 05:57:06	3540.5	-142.9	-85.5	22.7	-71.6	8.9	71.6	172.8	23.6	17	-	-	COP row -1: UVIS off		
338	2019 FEB 23 05:57:06	2019 FEB 23 06:26:31	2019 FEB 23 06:55:55	3528.8	22.7	79.6	-171.7	71.6	-7.5	-71.6	7.3	11.5	17	-		COP row -1: UVIS off	&daysideMatch:NILI FOSSAE; 	
